Num, Weight,-,-,-,-,-,-,LearnRate,TrainError
49,-543.542067301096,140.817616454058,36.5052150345712,-251.229777188954,7.18549203844261,620.590275134419,96.4758781714984,0.887185668891171,446053.212014808
50,-767.112855861671,73.3915056183289,-49.5517948478724,-423.343796953841,0.0880066873132428,-120.209758389709,-631.903555988153,0.882771809841961,847058.099595892
51,-474.03261499414,73.3915056183289,100.519412825261,-282.100307379128,5.38463754636501,674.284870468056,79.6105227444679,0.882771809841961,492820.148805291
52,-609.09670189996,73.3915056183289,-110.463049726968,-458.65466934752,0.0880066873132428,-210.252482993589,-524.205395187433,0.878379910290508,820919.04308968
53,-473.826195715222,197.243072969291,48.5237140356143,-253.113770339541,9.75018570050884,489.816305507946,75.7280835409839,0.878379910290508,339892.674147966
54,-601.191282707346,41.7698288478706,-150.868525600331,-436.695171590257,0.0880066873132428,-170.725387030516,-552.31355231673,0.874009860985581,809457.129933123
55,-335.492284967729,41.7698288478706,-28.5071450623498,-249.657061339343,5.33206585322673,611.513438551579,78.7215673148595,0.874009860985581,458246.993384721
56,-604.687322151288,-55.2452657215289,-152.616545322302,-439.317201173214,-3.40803275662908,-72.8362826001309,-520.849197321249,0.869661553219483,710823.336119674
57,-335.092240653248,-55.2452657215289,-28.2549432119161,-249.730982571367,5.28858277556575,611.587359783603,178.358691467216,0.869661553219483,525335.189486953
58,-608.165968364166,-55.2452657215289,-168.270453280253,-429.7509240878,0.0706134562488536,-128.494622006178,-479.975104319933,0.865334878825357,729090.265279587
59,-471.443057509759,-55.2452657215289,44.6019269107848,-279.182655172188,6.12795760802635,767.126977578066,130.951320130769,0.865334878825357,595074.097872658
60,-788.15562315984,-55.2452657215289,-117.215695429557,-444.461617027831,0.0706134562488536,54.0910374259724,-524.107183140026,0.861029730174484,643793.161341088
61,-502.293752741911,-55.2452657215289,29.1593587001055,-306.696860199913,5.23679183729576,829.017794583008,169.882779380608,0.856746000173616,663084.781322338
62,-634.232636768648,-151.200817740974,-94.2120653248953,-495.180980238109,-3.3306681644404,38.2412364227605,-393.856088733632,0.856746000173616,537846.719831781
63,-330.944552707188,-151.200817740974,-94.2120653248953,-294.702416197483,1.80980783660129,859.860650589259,198.155397386337,0.852483582262305,730521.263458343
64,-454.554672135222,-302.090411801402,-287.725838498439,-472.871484890304,-7.56751156828406,218.792996728005,-411.370363931211,0.852483582262305,384943.499313238
65,-142.545681027218,-302.090411801402,-128.311408615388,-310.047120678204,-1.60012649244793,921.239468512145,233.959707841354,0.848242370410254,835525.044050728
66,-392.777180298243,-392.004103064889,-243.672370991182,-484.785048982716,-10.9307925669607,285.057690704454,-415.7939478929,0.848242370410254,320469.661202507
67,-262.996097625474,-392.004103064889,-40.9424444631314,-315.136574900666,-5.84133834449919,1134.99654585553,164.403833467713,0.84402225911468,941882.889943573
68,-394.663570047365,-392.004103064889,-246.039853427999,-467.060581541308,-15.1255831947607,272.405797040325,-424.723703394333,0.84402225911468,335406.379576001
69,-269.748275698392,-240.080096424246,-246.039853427999,-312.604508123322,-5.84133834449919,1092.79543289979,214.20114675548,0.839823143397692,928178.787171397
70,-499.85981698936,-314.824356186641,-342.619514918733,-482.248783089655,-13.3997466350784,455.369667060946,-480.332592834412,0.839823143397692,253097.827611165
71,-230.2765879587,-314.824356186641,-204.888519401512,-322.682385844094,-9.20063091808996,1186.01580181694,169.690520155402,0.835644918803674,981718.083008908
72,-476.791839005784,-403.40271757983,-318.536228358811,-494.825239117651,-18.3927250249304,559.282112714183,-470.413487648212,0.835644918803674,157108.666640026
73,-208.549820069805,-403.40271757983,-181.490461675009,-336.052704544953,-14.214500430912,1286.29319207338,176.375679505831,0.83148748139669,1071563.88124064
74,-334.935917242102,-403.40271757983,-378.552994766025,-505.676150749878,-19.2034253192921,633.575519176977,-565.311153900016,0.83148748139669,140257.960117379
75,-218.527669846565,-296.972319961054,-242.189047816967,-353.513941654283,-9.22557554253186,1357.80111547349,79.0916441824187,0.827350727757901,1055473.20220419
76,-350.903786287829,-417.765526213707,-397.730984635453,-521.466139389137,-18.3264335478688,671.927362162195,-508.327372525691,0.827350727757901,74791.8883385454
77,-229.283229307418,-344.131311443254,-302.585650943294,-354.341292382041,-10.8802769980477,1383.44898803399,177.546380785609,0.823234554982986,1137351.51427541
78,-465.551546587535,-421.515359611655,-402.197032096235,-509.109388718842,-18.2893879928945,639.24495032937,-395.424869482549,0.823234554982986,43882.8341748466
79,-333.834017790257,-301.323114584139,-247.428935759434,-341.992774057296,-9.23380788808169,1321.70639641027,189.071664555371,0.819138860679588,1080759.0469622
80,-619.713480167434,-301.323114584139,-393.235652960401,-530.394712013602,-14.1486410521592,678.682390776789,-401.527453994612,0.819138860679588,44212.0613838497
81,-365.780433356761,-301.323114584139,-276.09879588322,-392.779383419431,-5.95725244536334,1427.37530943793,257.060189991777,0.815063542964765,1201963.25304711
82,-497.820727317053,-421.952518942924,-430.960869046525,-538.675757610124,-21.4434597616939,744.352060433459,-346.901895345114,0.815063542964765,66210.0833126227
83,-786.35322152658,-421.952518942924,-430.960869046525,-729.400626663878,-26.3338410194825,-37.2938772697498,-910.110803533766,0.811008500462452,1140449.18563526
84,-663.079929456287,-421.952518942924,-238.751854436924,-563.954892569538,-21.4677900167077,599.347795593275,-186.691221121259,0.811008500462452,41526.2937027584
85,-786.35322152658,-534.682700507205,-383.11136751924,-700.20432064723,-36.0659430250319,-166.24422884328,-750.342128942663,0.806973632300948,1129265.10297704
86,-657.237440358428,-416.864550191267,-231.400324646662,-536.388673290138,-27.1892330697215,502.736912334206,-177.39085000899,0.806973632300948,26837.6861909546
87,-381.252458111504,-307.116136198338,-231.400324646662,-354.819606022424,-18.312523114411,1124.10660920594,425.418453319818,0.802958838110396,1075404.23324112
88,-583.598085315323,-368.141007894728,-309.28733194337,-510.593620615841,-24.7361938192942,453.635979383755,-233.810752768817,0.802958838110396,94942.8459853185
89,-459.942424246323,-254.923811721162,-163.951782245389,-322.701252498009,-15.9036466000798,1093.59417335774,314.610133660583,0.798964018020294,966197.119556247
90,-720.404694120939,-254.923811721162,-297.378773254778,-461.72099163354,-20.6974307082016,387.3099814278,-318.16936861149,0.798964018020294,227771.317144902
91,-437.571431741754,-254.923811721162,-297.378773254778,-274.763411416791,-15.9036466000798,1153.51647470926,233.914767840533,0.79498907265701,955053.44077917
92,-684.018044265427,-254.923811721162,-411.06221064473,-408.321575623169,-23.8535373266499,426.896462300756,-405.256446575702,0.79498907265701,254382.230195599
93,-465.39604928475,-176.219893528118,-310.09859841729,-262.043586254279,-13.5186793821088,1070.83761115293,222.784920823335,0.791033903141303,876014.022197671
94,-701.124152420858,-260.860521164238,-418.470243147649,-421.041400785681,-18.2648828009566,376.30984419487,-295.342285734218,0.791033903141303,223393.388533793
95,-579.304931337097,-172.264724012412,-304.561361095301,-247.013942094594,-10.3545437695436,1106.43413679429,225.158022532759,0.787098411085874,885427.116692701
96,-821.731241951547,-259.632647642944,-416.329335469495,-417.814297300229,-18.2255278804024,490.136080914053,-314.79148747215,0.787098411085874,167390.980534384
97,-705.240677110837,-117.954933647486,-416.329335469495,-273.775288071514,-9.56744535845774,1255.19573648952,281.042009719856,0.783182498592909,1010973.53092031
98,-819.585321905402,-257.361418397024,-416.329335469495,-424.146327801352,-18.1824528429797,502.557355341737,-305.561681726233,0.783182498592909,150256.8045682
99,-568.966922355671,-257.361418397024,-288.670588198851,-276.908018065885,-11.1338103556436,1180.7933991232,302.187937181865,0.779286068251651,999179.452680743
100,-692.094121139432,-257.361418397024,-480.374960988757,-412.503793941673,-16.5888128334051,374.232318482737,-247.988027003801,0.779286068251651,193310.143578932
101,-461.425444936943,-181.770669776614,-480.374960988757,-241.840144994561,-9.57523821914025,1100.52693409328,285.82292974858,0.775409023135971,931876.323175125
102,-678.539971415015,-253.108299905123,-571.873225718802,-402.349812783707,-16.553919427364,415.840766664213,-240.679796960745,0.775409023135971,157931.768863911
103,-466.077899075759,-184.096896846022,-482.701188058165,-245.717190110241,-9.57523821914025,1004.37621522442,400.583465172704,0.771551266801962,932741.372407407
104,-588.754550497271,-273.596843795049,-597.662326811657,-380.738661800584,-21.1485072211697,269.087857962146,-154.933446924709,0.771551266801962,199609.903774168
105,-475.336514277382,-204.928781049675,-508.933931129432,-224.885305906588,-14.204545819952,932.621947411833,484.682553254118,0.767712703285534,930782.258165286
106,-721.772292032039,-204.928781049675,-634.838814468259,-370.750719530839,-18.0431093363797,264.711895553418,-109.527079088886,0.767712703285534,198007.616530051
107,-602.009110319496,-204.928781049675,-448.284627569875,-232.562432939443,-9.59826960023882,1049.31427831123,426.336387804417,0.763893237100034,963799.655009266
108,-881.594035098108,-204.928781049675,-591.132662907581,-378.46604122555,-14.9455222599391,419.866250940806,-151.930792680309,0.763893237100034,129837.437560802
109,-760.135010399203,-116.317165546071,-477.312570579676,-244.784724733044,-3.48712370343855,1147.85650589714,398.072338031716,0.760092773233865,991274.689546523
110,-991.963306235531,-192.326442869457,-477.312570579676,-393.762908286881,-11.0880514357772,418.927536365862,-137.793067098159,0.760092773233865,133749.910777534
111,-760.135010399203,-116.317165546071,-477.312570579676,-244.784724733044,-3.48712370343855,1147.85650589714,398.072338031716,0.756311217148124,991274.689546523
112,-993.078865280825,-200.267710649513,-584.708763414709,-408.904258854187,-11.0502358749198,555.664822870157,-120.757156931897,0.756311217148124,20362.6423734824
113,-1111.06341515593,-200.267710649513,-768.492389181704,-545.040277940849,-19.3696592635492,-217.285241055226,-648.662386501288,0.752548474774253,1164915.63448756
114,-1001.94388631367,-200.267710649513,-597.663885407948,-364.428643995029,-14.8543684149036,347.126115025464,-6.73853751885031,0.752548474774253,109853.677100618
115,-720.490756748095,-200.267710649513,-597.663885407948,-221.44443378792,-9.58652909148386,1109.45771997178,542.621849066354,0.748804452511695,1058518.21202155
116,-958.610572646814,-294.617071665986,-597.663885407948,-378.693368815376,-14.079355806554,464.737086359213,-9.24703243476461,0.748804452511695,10378.7111774929
117,-1181.7542994953,-374.739148084738,-597.663885407948,-517.970996982551,-18.5721825216242,-193.462027398566,-619.522661231796,0.745079057225567,1126565.54600014
118,-1072.22767808314,-308.427111991662,-511.979793827008,-367.465027422987,-11.8664710065941,447.305961815421,-1.85212279180087,0.745079057225567,34957.5575847711
119,-868.076016403335,-242.115075898587,-426.295702246068,-216.959057863422,-5.160759491564,1012.82096624963,614.328257533743,0.741372196244345,1013054.12604659
120,-986.69556780243,-350.355416550261,-565.673675140005,-367.457613701025,-13.3158536502518,398.223415563064,87.9539982002578,0.741372196244345,246.516890565404
121,-1206.14173789076,-422.268519585963,-565.673675140005,-529.818124678536,-19.9882034164509,-292.735471336665,-419.885956227119,0.737683777357557,1070197.31115499
122,-936.14947537789,-422.268519585963,-427.726808774142,-388.920523203243,-14.824416974948,315.115961205962,138.540663232552,0.737683777357557,14083.3120729763
123,-683.861623521606,-321.943525865335,-427.726808774142,-222.941673297792,-6.70989542401487,883.132469771281,689.590444918648,0.73401370881349,993515.883417545
124,-786.623542755494,-415.897280593461,-548.105057019554,-357.266182010661,-15.5180599297767,243.806529394731,120.729820588193,0.73401370881349,62041.8788294948
125,-569.355484946701,-344.697950838553,-548.105057019554,-196.517179780507,-8.91193655045534,927.907306008904,623.529211125434,0.730361899316906,997777.262325981
126,-677.449046045603,-424.307397864096,-649.625361024604,-337.477026348669,-14.0244698456737,366.98936733352,-35.2572220584151,0.730361899316906,56613.9931117866
127,-577.389465839187,-302.336960678172,-493.327914570786,-172.415237103049,-9.64229844977224,884.08559204989,517.626735724482,0.726728258026772,893567.683125166
128,-695.846171897551,-410.619471124161,-632.133011853899,-303.226323547868,-18.3630375460935,271.453670533321,-24.5125447634894,0.726728258026772,125396.24421989
129,-583.930020161428,-329.225906225163,-527.484142698044,-143.346106781978,-11.0957549658258,942.223852692031,453.674649018126,0.723112694554002,893284.739019423
130,-831.234561698897,-427.569232684507,-527.484142698044,-306.046463056628,-19.0499946059198,385.42707788545,-86.4905338137129,0.723112694554002,94411.8752283873
131,-610.685189859926,-355.257963229107,-527.484142698044,-164.316374924044,-11.8188676603798,1078.89215196274,423.303915846858,0.719515118959206,975877.961522323
132,-709.258761157337,-475.416988095294,-681.460378155314,-326.926791808824,-16.135958374135,569.47544773962,-121.369029205261,0.719515118959206,39807.6620585727
133,-479.013923090391,-475.416988095294,-564.179413764964,-191.657949444494,-9.66032230350216,1192.57554075829,436.974703107083,0.715935441750454,1095802.61452033
134,-589.267981119961,-555.601757571345,-667.274117377029,-349.163746629594,-16.8196767210067,531.767128022624,-34.1108175647153,0.715935441750454,92250.3077496198
135,-695.226426499029,-633.638720722145,-766.789143780342,-487.339286887431,-21.8312248132599,-18.0712912417249,-679.884586023625,0.712373573881049,941314.107296778
136,-594.06937900792,-541.030156117608,-647.822756942207,-363.386285032129,-13.9951155005683,610.954574495241,-120.671330527001,0.712373573881049,95331.7695638047
137,-698.075920794553,-667.832652268435,-647.822756942207,-500.16201121729,-21.8312248132599,-73.6364300044468,-654.239137363907,0.708829426747312,960909.662895762
138,-471.250504235413,-667.832652268435,-532.283560382395,-366.902078988795,-15.4517599725341,540.209853558726,-104.187502207993,0.708829426747312,79402.454359357
139,-586.080871368477,-772.739407427037,-666.961151464385,-493.782546376564,-28.919519080733,-53.789206055522,-629.430107427751,0.70530291218638,908318.411305889
140,-375.900603536936,-697.271995823095,-570.334652494851,-352.016661027102,-24.6877016076147,565.46675084412,-167.456699945672,0.70530291218638,71936.9802631833
141,-490.15967531113,-801.656826826679,-704.342205810263,-478.265882308464,-38.0884569391559,-25.5770895680668,-690.08615787578,0.70179394247401,910869.851244524
142,-272.603553144187,-801.656826826679,-603.985672036479,-360.36449997283,-31.0705175144158,615.862573853179,-125.843828126676,0.70179394247401,156785.864909299
143,-486.65070559876,-871.83622107408,-603.985672036479,-497.916112697736,-38.0884569391559,-57.1578169793972,-620.608557570853,0.698302430322398,881949.770324459
144,-270.176952198816,-871.83622107408,-504.128424500376,-345.686182887453,-31.105432635932,492.40619568433,-59.1734035916445,0.698302430322398,110634.643116898
145,-489.443915320049,-871.83622107408,-616.555115782282,-490.23478596419,-35.2952472178663,-101.849172520031,-587.7883433457,0.694828288878008,896617.362538548
146,-381.05070225508,-871.83622107408,-447.711841584926,-365.165693966148,-27.6521360402083,608.265338713294,-102.79819770885,0.694828288878008,154891.300838942
147,-623.545775073505,-871.83622107408,-571.391277005212,-524.97620040809,-31.8211057734763,62.8251319440571,-603.769393989894,0.691371431719411,799356.858747562
148,-417.51708842112,-797.859477880103,-476.673390859653,-386.010542632488,-27.6728771831598,669.8492489937,-150.92110621368,0.691371431719411,161536.059472362
149,-676.09000388418,-797.859477880103,-476.673390859653,-517.371114659177,-32.5124772051957,-30.5100113380634,-655.62225136885,0.687931772855136,911855.187523945
150,-578.403692138751,-708.428347408935,-361.788784792845,-369.465783495322,-28.3848865680649,475.119841710462,-80.5112892619564,0.687931772855136,33155.3649029882
151,-484.157039257597,-593.543741342128,-214.571385401846,-213.993202830062,-24.2572959309341,962.175536891898,440.253062789381,0.684509226721528,928136.559403288
152,-686.087261140448,-666.10171937461,-307.664640235974,-355.002103534696,-31.7868974248709,448.793616850752,-84.0810048793093,0.684509226721528,4720.68681557817
153,-486.895076164483,-594.228250568849,-307.664640235974,-214.677712056783,-27.6798420645417,1036.78704260454,461.472848817749,0.681103708180625,995835.839283427
154,-590.422839807938,-594.228250568849,-469.086219074782,-353.622868525631,-31.7664643136255,502.120631682753,-146.071658879369,0.681103708180625,3185.47680677561
155,-801.564989343932,-594.228250568849,-566.484049344611,-468.048291499976,-38.5775013954317,-120.408157594338,-693.679040256592,0.677715132518035,1032993.69676815
156,-703.296295128817,-474.272672113157,-412.642714263017,-326.405828803706,-31.1226349377333,389.233622059224,-209.112720506196,0.677715132518035,146211.399430802
157,-508.792052096141,-410.567449656462,-330.639183228335,-198.995383890316,-25.023198745071,1001.88810185553,262.577011726356,0.674343415440831,826221.53374626
158,-606.571847335062,-410.567449656462,-483.715138533404,-360.837803596115,-29.069259237716,496.130540274905,-312.637921644673,0.674343415440831,119198.074019767
159,-382.689833408706,-410.567449656462,-369.076757908462,-252.942857125582,-25.023198745071,1103.03961417165,230.882871200637,0.670988473075454,904325.858471335
160,-570.566605869833,-472.298389179403,-448.253397731366,-391.837471052201,-31.0620950027501,510.556792446027,-224.718302017596,0.670988473075454,38723.0947961568
161,-351.824363647235,-472.298389179403,-336.198322727765,-275.085476737072,-27.0361641642974,1103.71060264473,306.704568658163,0.667650221965626,963999.23083183
162,-461.986650271563,-572.445922474247,-336.198322727765,-396.597817134816,-35.0479668278849,420.704425573893,-180.012443154778,0.667650221965626,51827.1680547151
163,-263.026884125807,-501.007348723925,-244.730242318474,-262.400122519725,-31.0420654960911,1006.90132045971,257.298452232707,0.664328579070274,876097.158438276
164,-459.003814951538,-571.426178105374,-335.078929072032,-399.251809808202,-38.3496798658642,508.654886157007,-251.577239335123,0.664328579070274,29257.6631821262
165,-222.50284080252,-477.091519877396,-335.078929072032,-271.036394047639,-31.0420654960911,1040.7820779923,265.27039518155,0.661023461761467,909790.813467091
166,-326.944547760832,-477.091519877396,-497.690700665353,-386.054476394134,-35.6692297284214,356.622795069178,-201.412168822046,0.661023461761467,101729.388353783
167,-119.383180767731,-477.091519877396,-391.265923321756,-249.222619809511,-31.7030889578526,919.153761028186,298.982591731385,0.657734787822356,851750.334374868
168,-300.260247418879,-542.207263871809,-474.798241375196,-370.245820768824,-40.2536411995432,386.388582892078,-220.627890648276,0.657734787822356,83483.8276975078
169,-85.8387065887908,-542.207263871809,-364.956531808862,-255.799967687734,-36.3072324726091,967.826135327041,300.29806130703,0.65446247544513,899432.246953895
170,-190.552702660012,-637.758785286798,-487.995477192547,-388.655850203096,-43.5063197025055,425.276743183028,-164.370296259013,0.65446247544513,5354.24079751851
171,-287.413149025891,-755.562030866921,-487.995477192547,-508.422483209554,-50.7054069324019,-210.860782949638,-659.798390170976,0.651206443228985,974441.098999185
172,-105.075344921775,-695.651038089854,-411.153116891526,-373.622749461154,-44.8445489433411,364.154506421556,-217.629215218495,0.651206443228985,59195.0414427207
173,1.07130532454951,-598.621278048736,-286.77268623479,-256.405589679937,-37.0300716245933,913.12153806359,268.170791430328,0.647966610178095,853877.85420429
174,-98.7155526428771,-671.193538388682,-380.079878100436,-398.958243919118,-43.5097377263742,315.048356869209,-158.191238066859,0.647966610178095,54400.1111451054
175,-201.094277051016,-671.193538388682,-539.479664204247,-511.704434090106,-48.0455039976209,-355.597084665119,-615.655664852593,0.644742895699597,1045940.28213082
176,-96.0011850519817,-575.126846929442,-416.333771125624,-395.650712864179,-40.3085892492257,187.921176409641,-134.677464660694,0.644742895699597,141930.08867322
177,-0.57923648844141,-504.849871298186,-326.71450862338,-271.215333994157,-35.7953889793285,683.083720306931,446.880627260342,0.641535219601589,788856.788171115
178,-206.512041980551,-504.849871298186,-431.926284638041,-393.107025718459,-39.0030650773365,124.948079253549,-49.6676327112878,0.641535219601589,154410.735015079
179,2.62843960956656,-504.849871298186,-324.789902964576,-281.479897507782,-35.153853759727,692.065213381353,458.428261213171,0.638343502091133,804296.773658962
180,-172.277679963404,-561.662442984297,-398.199405705056,-410.425284930191,-40.8989452785472,207.562495294183,-69.4818150161967,0.638343502091133,93583.0444274271
181,2.62843960956656,-504.849871298186,-324.789902964576,-281.479897507782,-35.153853759727,692.065213381353,458.428261213171,0.635167663772272,804296.773658962
182,-93.9170452838188,-593.138176562532,-437.84974711604,-388.188065021524,-46.5868717076279,92.4669387803284,16.9867348914415,0.635167663772272,112646.557723803
183,-1.81773403683934,-480.71350007484,-293.666687439734,-255.438023293119,-39.6000274061329,570.113021937077,471.131614488616,0.632007625644052,718462.876090388
184,-202.796158991648,-560.346460905991,-293.666687439734,-388.15962467837,-43.3920731599972,25.9544562575484,5.34199438894979,0.632007625644052,183709.919788797
185,-106.098992268108,-560.346460905991,-142.616864910806,-261.75809954956,-39.6000274061329,659.226097152888,437.635210329481,0.628863309098559,756842.528905414
186,-207.974848342074,-653.418230652577,-262.100893639532,-374.324631878202,-51.5484302790055,132.238644128296,-28.3525017125511,0.628863309098559,119449.267977574
187,-20.5735822307039,-586.129856579032,-262.100893639532,-257.35605638587,-47.7752504244141,685.009492825929,484.171095202775,0.625734635918964,817950.268262303
188,-116.936716162224,-674.358440243606,-375.358862740865,-403.777961190907,-54.6583314195227,186.298987998515,56.7943388701219,0.625734635918964,8981.32334927692
189,-215.802788637421,-674.358440243606,-529.28958317693,-512.655787840807,-59.0384738709555,-461.336360177614,-384.974314088667,0.622621528277577,966501.384020681
190,-127.390531622005,-593.417641567521,-425.311787954575,-404.319641920509,-52.1896370599021,88.4384492914866,103.783585609231,0.622621528277577,60462.6652944875
