Num, Weight,-,-,-,-,-,-,LearnRate,TrainError
399,-4.90684221293896E+194,3.00792200392842E+194,1.13257944171151E+195,4.30626551380203E+195,-2.2294109644049E+194,1.54352885271182E+195,-2.97523419042803E+195,7.45058059692383E-09,-6.09657306213276E+194
400,-4.89032852518156E+194,3.00519950832094E+194,1.13097869558477E+195,4.30598388138763E+195,-2.22992507185151E+194,1.53847696179429E+195,-2.96956653621763E+195,7.45058059692383E-09,-6.17719647492726E+194
401,-4.87387051064135E+194,3.00247623696681E+194,1.12937920063885E+195,4.30570035790269E+195,-2.2304375133538E+194,1.53343981549489E+195,-2.96391380040165E+195,7.45058059692383E-09,-6.25753118838421E+194
402,-4.85746802026345E+194,2.99975218560618E+194,1.12778096002223E+195,4.30541494962192E+195,-2.23094829339853E+194,1.52841737088164E+195,-2.95827594040541E+195,7.45058059692383E-09,-6.33757810561075E+194
403,-4.84112090533359E+194,2.99702735002071E+194,1.12618397685628E+195,4.30512766280155E+195,-2.23145741646023E+194,1.52340958514887E+195,-2.95265291377988E+195,7.45058059692383E-09,-6.41733812689141E+194
404,-4.82482901747757E+194,2.99430172603336E+194,1.12458825423538E+195,4.30483850367935E+195,-2.23196488700124E+194,1.51841641561685E+195,-2.94704467820128E+195,7.45058059692383E-09,-6.49681214970623E+194
405,-4.80859220866061E+194,2.99157530950829E+194,1.12299379522706E+195,4.30454747847471E+195,-2.23247070947174E+194,1.51343781973142E+195,-2.94145119147078E+195,7.45058059692383E-09,-6.57600106872594E+194
406,-4.79241033118685E+194,2.98884809635065E+194,1.12140060287212E+195,4.30425459338868E+195,-2.23297488830977E+194,1.50847375506357E+195,-2.93587241151404E+195,7.45058059692383E-09,-6.65490577584558E+194
407,-4.77628323769865E+194,2.98612008250644E+194,1.11980868018477E+195,4.30395985460402E+195,-2.23347742794126E+194,1.50352417930914E+195,-2.93030829638086E+195,7.45058059692383E-09,-6.73352716016385E+194
408,-4.76021078117612E+194,2.98339126396234E+194,1.11821803015278E+195,4.30366326828525E+195,-2.23397833278007E+194,1.49858905028837E+195,-2.92475880424484E+195,7.45058059692383E-09,-6.81186610801085E+194
409,-4.74419281493645E+194,2.98066163674555E+194,1.11662865573757E+195,4.30336484057873E+195,-2.23447760722804E+194,1.4936683259456E+195,-2.91922389340296E+195,7.45058059692383E-09,-6.88992350294821E+194
410,-4.72822919263335E+194,2.97793119692364E+194,1.11504055987441E+195,4.30306457761269E+195,-2.23497525567497E+194,1.48876196434884E+195,-2.91370352227522E+195,7.45058059692383E-09,-6.96770022579179E+194
411,-4.71231976825647E+194,2.97519994060437E+194,1.11345374547245E+195,4.30276248549729E+195,-2.23547128249872E+194,1.48386992368944E+195,-2.90819764940427E+195,7.45058059692383E-09,-7.04519715460102E+194
412,-4.6964643961308E+194,2.97246786393553E+194,1.11186821541497E+195,4.30245857032467E+195,-2.23596569206518E+194,1.47899216228172E+195,-2.90270623345506E+195,7.45058059692383E-09,-7.12241516469211E+194
413,-4.68066293091611E+194,2.9697349631048E+194,1.11028397255941E+195,4.302152838169E+195,-2.23645848872832E+194,1.47412863856258E+195,-2.89722923321444E+195,7.45058059692383E-09,-7.19935512866733E+194
414,-4.66491522760632E+194,2.9670012343396E+194,1.10870101973754E+195,4.30184529508655E+195,-2.23694967683025E+194,1.46927931109115E+195,-2.89176660759079E+195,7.45058059692383E-09,-7.2760179163948E+194
415,-4.64922114152895E+194,2.96426667390686E+194,1.10711935975561E+195,4.30153594711571E+195,-2.2374392607012E+194,1.46444413854842E+195,-2.8863183156137E+195,7.45058059692383E-09,-7.35240439503466E+194
416,-4.63358052834452E+194,2.96153127811297E+194,1.10553899539442E+195,4.30122480027709E+195,-2.23792724465962E+194,1.45962307973689E+195,-2.88088431643353E+195,7.45058059692383E-09,-7.42851542904412E+194
417,-4.61799324404597E+194,2.95879504330352E+194,1.10395992940952E+195,4.30091186057351E+195,-2.23841363301212E+194,1.4548160935802E+195,-2.87546456932111E+195,7.45058059692383E-09,-7.5043518801838E+194
418,-4.60245914495807E+194,2.9560579658632E+194,1.10238216453126E+195,4.30059713399011E+195,-2.2388984300536E+194,1.45002313912276E+195,-2.87005903366736E+195,7.45058059692383E-09,-7.5799146075278E+194
419,-4.58697808773682E+194,2.95332004221565E+194,1.10080570346498E+195,4.30028062649438E+195,-2.23938164006718E+194,1.44524417552939E+195,-2.86466766898288E+195,7.45058059692383E-09,-7.65520446747407E+194
420,-4.5715499293689E+194,2.95058126882325E+194,1.0992305488911E+195,4.29996234403619E+195,-2.23986326732433E+194,1.44047916208498E+195,-2.85929043489766E+195,7.45058059692383E-09,-7.73022231374398E+194
421,-4.55617452717105E+194,2.94784164218701E+194,1.09765670346526E+195,4.29964229254788E+195,-2.24034331608482E+194,1.43572805819413E+195,-2.85392729116068E+195,7.45058059692383E-09,-7.80496899740802E+194
422,-4.54085173878951E+194,2.94510115884641E+194,1.09608416981844E+195,4.29932047794429E+195,-2.2408217905968E+194,1.43099082338076E+195,-2.84857819763955E+195,7.45058059692383E-09,-7.87944536688151E+194
423,-4.52558142219941E+194,2.94235981537923E+194,1.09451295055708E+195,4.29899690612279E+195,-2.24129869509681E+194,1.4262674172878E+195,-2.84324311432017E+195,7.45058059692383E-09,-7.95365226793195E+194
424,-4.51036343570422E+194,2.93961760840137E+194,1.09294304826322E+195,4.29867158296339E+195,-2.24177403380981E+194,1.4215577996768E+195,-2.83792200130633E+195,7.45058059692383E-09,-8.0275905436906E+194
425,-4.49519763793512E+194,2.93687453456677E+194,1.0913744654946E+195,4.29834451432874E+195,-2.24224781094922E+194,1.41686193042758E+195,-2.83261481881943E+195,7.45058059692383E-09,-8.10126103466869E+194
426,-4.48008388785048E+194,2.93413059056718E+194,1.08980720478479E+195,4.29801570606419E+195,-2.24272003071694E+194,1.41217976953792E+195,-2.82732152719805E+195,7.45058059692383E-09,-8.17466457875221E+194
427,-4.46502204473519E+194,2.93138577313204E+194,1.08824126864333E+195,4.29768516399786E+195,-2.24319069730339E+194,1.40751127712315E+195,-2.82204208689764E+195,7.45058059692383E-09,-8.24780201121511E+194
428,-4.45001196820016E+194,2.92864007902833E+194,1.08667665955584E+195,4.29735289394066E+195,-2.24365981488753E+194,1.40285641341584E+195,-2.81677645849013E+195,7.45058059692383E-09,-8.32067416474028E+194
429,-4.43505351818168E+194,2.92589350506041E+194,1.0851133799841E+195,4.29701890168637E+195,-2.2441273876369E+194,1.39821513876543E+195,-2.81152460266364E+195,7.45058059692383E-09,-8.39328186940549E+194
430,-4.42014655494088E+194,2.92314604806986E+194,1.08355143236627E+195,4.29668319301169E+195,-2.24459341970763E+194,1.39358741363788E+195,-2.80628648022207E+195,7.45058059692383E-09,-8.46562595270144E+194
431,-4.4052909390631E+194,2.92039770493533E+194,1.08199081911689E+195,4.29634577367626E+195,-2.24505791524451E+194,1.38897319861535E+195,-2.80106205208476E+195,7.45058059692383E-09,-8.53770723955177E+194
432,-4.39048653145734E+194,2.9176484725724E+194,1.0804315426271E+195,4.29600664942273E+195,-2.24552087838098E+194,1.38437245439583E+195,-2.79585127928617E+195,7.45058059692383E-09,-8.60952655230257E+194
433,-4.37573319335567E+194,2.91489834793343E+194,1.07887360526469E+195,4.29566582597681E+195,-2.24598231323918E+194,1.37978514179279E+195,-2.79065412297552E+195,7.45058059692383E-09,-8.68108471074282E+194
434,-4.36103078631266E+194,2.91214732800738E+194,1.07731700937426E+195,4.29532330904732E+195,-2.24644222392996E+194,1.37521122173485E+195,-2.78547054441643E+195,7.45058059692383E-09,-8.75238253210414E+194
435,-4.34637917220475E+194,2.90939540981968E+194,1.07576175727732E+195,4.29497910432623E+195,-2.24690061455294E+194,1.37065065526545E+195,-2.78030050498658E+195,7.45058059692383E-09,-8.82342083107884E+194
436,-4.33177821322975E+194,2.9066425904321E+194,1.07420785127242E+195,4.29463321748874E+195,-2.24735748919652E+194,1.36610340354247E+195,-2.77514396617738E+195,7.45058059692383E-09,-8.89420041982278E+194
437,-4.31722777190617E+194,2.90388886694256E+194,1.07265529363523E+195,4.29428565419326E+195,-2.24781285193791E+194,1.36156942783793E+195,-2.77000088959361E+195,7.45058059692383E-09,-8.96472210795731E+194
438,-4.30272771107271E+194,2.90113423648501E+194,1.0711040866187E+195,4.29393642008156E+195,-2.24826670684316E+194,1.3570486895376E+195,-2.76487123695309E+195,7.45058059692383E-09,-9.03498670258659E+194
439,-4.28827789388763E+194,2.89837869622926E+194,1.06955423245318E+195,4.29358552077871E+195,-2.2487190579672E+194,1.35254115014073E+195,-2.75975497008634E+195,7.45058059692383E-09,-9.10499500830551E+194
440,-4.27387818382819E+194,2.89562224338086E+194,1.06800573334647E+195,4.29323296189321E+195,-2.24916990935384E+194,1.34804677125965E+195,-2.75465205093621E+195,7.45058059692383E-09,-9.17474782719413E+194
441,-4.25952844469009E+194,2.8928648751809E+194,1.06645859148403E+195,4.29287874901702E+195,-2.24961926503585E+194,1.34356551461947E+195,-2.7495624415576E+195,7.45058059692383E-09,-9.24424595884602E+194
442,-4.24522854058685E+194,2.89010658890593E+194,1.06491280902899E+195,4.29252288772557E+195,-2.25006712903494E+194,1.33909734205771E+195,-2.74448610411706E+195,7.45058059692383E-09,-9.31349020036633E+194
443,-4.23097833594925E+194,2.88734738186776E+194,1.06336838812237E+195,4.29216538357787E+195,-2.25051350536181E+194,1.33464221552403E+195,-2.7394230008925E+195,7.45058059692383E-09,-9.3824813463714E+194
444,-4.21677769552476E+194,2.88458725141335E+194,1.0618253308831E+195,4.29180624211648E+195,-2.25095839801617E+194,1.3302000970798E+195,-2.73437309427281E+195,7.45058059692383E-09,-9.45122018901227E+194
445,-4.20262648437694E+194,2.88182619492461E+194,1.0602836394082E+195,4.29144546886765E+195,-2.25140181098681E+194,1.32577094889786E+195,-2.72933634675757E+195,7.45058059692383E-09,-9.51970751796462E+194
446,-4.18852456788488E+194,2.87906420981832E+194,1.05874331577285E+195,4.2910830693413E+195,-2.25184374825154E+194,1.32135473326213E+195,-2.7243127209567E+195,7.45058059692383E-09,-9.58794412046028E+194
447,-4.1744718117426E+194,2.87630129354595E+194,1.05720436203053E+195,4.29071904903109E+195,-2.25228421377733E+194,1.31695141256731E+195,-2.71930217959011E+195,7.45058059692383E-09,-9.65593078127403E+194
448,-4.1604680819585E+194,2.87353744359349E+194,1.05566678021311E+195,4.29035341341446E+195,-2.25272321152024E+194,1.31256094931854E+195,-2.71430468548738E+195,7.45058059692383E-09,-9.72366828273965E+194
449,-4.14651324485477E+194,2.87077265748137E+194,1.05413057233098E+195,4.2899861679527E+195,-2.25316074542551E+194,1.30818330613104E+195,-2.70932020158745E+195,7.45058059692383E-09,-9.79115740475969E+194
450,-4.1326071670668E+194,2.86800693276425E+194,1.05259574037314E+195,4.28961731809097E+195,-2.25359681942757E+194,1.30381844572985E+195,-2.70434869093826E+195,7.45058059692383E-09,-9.85839892481013E+194
451,-4.11874971554261E+194,2.86524026703092E+194,1.05106228630732E+195,4.28924686925835E+195,-2.25403143745006E+194,1.29946633094945E+195,-2.69939011669643E+195,7.45058059692383E-09,-9.92539361794371E+194
452,-4.10494075754228E+194,2.86247265790412E+194,1.0495302120801E+195,4.28887482686791E+195,-2.25446460340586E+194,1.29512692473344E+195,-2.69444444212694E+195,7.45058059692383E-09,-9.99214225680633E+194
453,-4.09118016063738E+194,2.85970410304044E+194,1.04799951961701E+195,4.28850119631674E+195,-2.25489632119716E+194,1.29080019013424E+195,-2.68951163060281E+195,7.45058059692383E-09,-1.00586456116381E+195
454,-4.07746779271038E+194,2.85693460013014E+194,1.04647021082261E+195,4.288125982986E+195,-2.25532659471541E+194,1.28648609031274E+195,-2.68459164560474E+195,7.45058059692383E-09,-1.01249044502855E+195
455,-4.06380352195405E+194,2.85416414689701E+194,1.04494228758067E+195,4.28774919224095E+195,-2.25575542784141E+194,1.28218458853801E+195,-2.67968445072083E+195,7.45058059692383E-09,-1.0190919538214E+195
456,-4.05018721687095E+194,2.85139274109827E+194,1.0434157517542E+195,4.28737082943103E+195,-2.25618282444532E+194,1.27789564818692E+195,-2.67479000964622E+195,7.45058059692383E-09,-1.02566916384971E+195
457,-4.0366187462728E+194,2.84862038052436E+194,1.0418906051856E+195,4.28699089988989E+195,-2.2566087883867E+194,1.27361923274388E+195,-2.66990828618281E+195,7.45058059692383E-09,-1.0322221511845E+195
458,-4.02309797927992E+194,2.84584706299886E+194,1.04036684969675E+195,4.28660940893541E+195,-2.25703332351449E+194,1.2693553058005E+195,-2.66503924423887E+195,7.45058059692383E-09,-1.03875099165955E+195
459,-4.00962478532067E+194,2.84307278637831E+194,1.03884448708913E+195,4.28622636186979E+195,-2.25745643366711E+194,1.26510383105524E+195,-2.6601828478288E+195,7.45058059692383E-09,-1.04525576087333E+195
460,-3.99619903413086E+194,2.8402975485521E+194,1.03732351914392E+195,4.28584176397958E+195,-2.25787812267242E+194,1.26086477231316E+195,-2.65533906107275E+195,7.45058059692383E-09,-1.05173653418862E+195
461,-3.98282059575316E+194,2.8375213474423E+194,1.0358039476221E+195,4.28545562053572E+195,-2.25829839434782E+194,1.25663809348552E+195,-2.65050784819633E+195,7.45058059692383E-09,-1.05819338673519E+195
462,-3.96948934053659E+194,2.83474418100353E+194,1.03428577426456E+195,4.28506793679357E+195,-2.25871725250019E+194,1.25242375858953E+195,-2.64568917353028E+195,7.45058059692383E-09,-1.06462639340825E+195
463,-3.95620513913586E+194,2.83196604722283E+194,1.03276900079219E+195,4.28467871799298E+195,-2.259134700926E+194,1.24822173174801E+195,-2.64088300151016E+195,7.45058059692383E-09,-1.07103562887043E+195
464,-3.94296786251086E+194,2.82918694411952E+194,1.03125362890601E+195,4.28428796935836E+195,-2.25955074341128E+194,1.24403197718907E+195,-2.63608929667605E+195,7.45058059692383E-09,-1.07742116755236E+195
465,-3.92977738192609E+194,2.82640686974504E+194,1.02973966028726E+195,4.28389569609865E+195,-2.25996538373168E+194,1.2398544592458E+195,-2.63130802367219E+195,7.45058059692383E-09,-1.08378308365356E+195
466,-3.91663356895004E+194,2.82362582218285E+194,1.02822709659749E+195,4.28350190340742E+195,-2.26037862565249E+194,1.23568914235598E+195,-2.62653914724671E+195,7.45058059692383E-09,-1.09012145114265E+195
467,-3.90353629545466E+194,2.82084379954826E+194,1.0267159394787E+195,4.28310659646294E+195,-2.26079047292865E+194,1.23153599106171E+195,-2.62178263225131E+195,7.45058059692383E-09,-1.0964363437591E+195
468,-3.89048543361478E+194,2.81806079998828E+194,1.02520619055339E+195,4.28270978042813E+195,-2.26120092930482E+194,1.2273949700092E+195,-2.61703844364092E+195,7.45058059692383E-09,-1.10272783501182E+195
469,-3.87748085590752E+194,2.81527682168155E+194,1.0236978514247E+195,4.28231146045072E+195,-2.26160999851534E+194,1.22326604394834E+195,-2.61230654647341E+195,7.45058059692383E-09,-1.10899599818302E+195
470,-3.86452243511175E+194,2.81249186283812E+194,1.0221909236765E+195,4.28191164166319E+195,-2.26201768428434E+194,1.21914917773248E+195,-2.60758690590931E+195,7.45058059692383E-09,-1.11524090632585E+195
471,-3.85161004430751E+194,2.80970592169938E+194,1.02068540887349E+195,4.2815103291829E+195,-2.26242399032568E+194,1.21504433631811E+195,-2.60287948721144E+195,7.45058059692383E-09,-1.12146263226758E+195
472,-3.83874355687543E+194,2.80691899653786E+194,1.0191813085613E+195,4.28110752811208E+195,-2.26282892034304E+194,1.21095148476451E+195,-2.59818425574465E+195,7.45058059692383E-09,-1.12766124860889E+195
473,-3.82592284649617E+194,2.80413108565718E+194,1.01767862426659E+195,4.28070324353788E+195,-2.26323247802995E+194,1.20687058823348E+195,-2.59350117697547E+195,7.45058059692383E-09,-1.13383682772415E+195
474,-3.81314778714983E+194,2.80134218739181E+194,1.01617735749715E+195,4.28029748053245E+195,-2.26363466706976E+194,1.20280161198903E+195,-2.58883021647186E+195,7.45058059692383E-09,-1.13998944176428E+195
475,-3.80041825311545E+194,2.79855230010705E+194,1.014677509742E+195,4.27989024415295E+195,-2.26403549113571E+194,1.19874452139707E+195,-2.58417133990285E+195,7.45058059692383E-09,-1.14611916265558E+195
476,-3.78773411897035E+194,2.79576142219878E+194,1.01317908247148E+195,4.27948153944159E+195,-2.26443495389096E+194,1.19469928192512E+195,-2.57952451303829E+195,7.45058059692383E-09,-1.15222606210036E+195
477,-3.77509525958963E+194,2.79296955209342E+194,1.01168207713737E+195,4.27907137142569E+195,-2.2648330589886E+194,1.19066585914198E+195,-2.57488970174848E+195,7.45058059692383E-09,-1.15831021157948E+195
478,-3.76250155014557E+194,2.79017668824774E+194,1.01018649517296E+195,4.27865974511774E+195,-2.26522981007167E+194,1.18664421871746E+195,-2.57026687200394E+195,7.45058059692383E-09,-1.16437168235008E+195
479,-3.74995286610708E+194,2.78738282914875E+194,1.00869233799316E+195,4.27824666551541E+195,-2.26562521077322E+194,1.18263432642208E+195,-2.56565598987505E+195,7.45058059692383E-09,-1.17041054545038E+195
480,-3.73744908323914E+194,2.78458797331358E+194,1.00719960699461E+195,4.27783213760159E+195,-2.26601926471629E+194,1.17863614812673E+195,-2.56105702153177E+195,7.45058059692383E-09,-1.17642687169591E+195
481,-3.7249900776022E+194,2.7817921192893E+194,1.00570830355575E+195,4.27741616634448E+195,-2.26641197551397E+194,1.17464964980241E+195,-2.55646993324336E+195,7.45058059692383E-09,-1.18242073168372E+195
482,-3.71257572555166E+194,2.77899526565283E+194,1.00421842903694E+195,4.27699875669759E+195,-2.26680334676944E+194,1.17067479751993E+195,-2.55189469137806E+195,7.45058059692383E-09,-1.18839219579105E+195
483,-3.70020590373727E+194,2.7761974110108E+194,1.00272998478052E+195,4.27657991359978E+195,-2.26719338207595E+194,1.1667115574496E+195,-2.54733126240279E+195,7.45058059692383E-09,-1.19434133417693E+195
484,-3.6878804891026E+194,2.77339855399941E+194,1.00124297211097E+195,4.27615964197535E+195,-2.26758208501686E+194,1.16275989586093E+195,-2.54277961288286E+195,7.45058059692383E-09,-1.20026821678231E+195
485,-3.67559935888443E+194,2.7705986932843E+194,9.99757392334923E+194,4.27573794673402E+195,-2.26796945916571E+194,1.15881977912237E+195,-2.5382397094817E+195,7.45058059692383E-09,-1.20617291333137E+195
486,-3.66336239061224E+194,2.76779782756045E+194,9.9827324674133E+194,4.27531483277103E+195,-2.26835550808618E+194,1.15489117370096E+195,-2.53371151896049E+195,7.45058059692383E-09,-1.21205549333231E+195
487,-3.65116946210762E+194,2.76499595555198E+194,9.96790536601509E+194,4.27489030496713E+195,-2.26874023533218E+194,1.15097404616209E+195,-2.52919500817796E+195,7.45058059692383E-09,-1.21791602607624E+195
488,-3.63902045148368E+194,2.76219307601208E+194,9.95309263169261E+194,4.27446436818868E+195,-2.26912364444782E+194,1.14706836316918E+195,-2.52469014409003E+195,7.45058059692383E-09,-1.22375458064092E+195
489,-3.62691523714456E+194,2.75938918772289E+194,9.93829427680952E+194,4.27403702728763E+195,-2.26950573896746E+194,1.14317409148339E+195,-2.52019689374956E+195,7.45058059692383E-09,-1.22957122588883E+195
490,-3.6148536977848E+194,2.7565842894953E+194,9.92351031355611E+194,4.2736082871016E+195,-2.26988652241577E+194,1.13929119796333E+195,-2.515715224306E+195,7.45058059692383E-09,-1.23536603046836E+195
491,-3.60283571238882E+194,2.7537783801689E+194,9.90874075395019E+194,4.27317815245394E+195,-2.27026599830767E+194,1.13541964956479E+195,-2.51124510300519E+195,7.45058059692383E-09,-1.24113906281603E+195
492,-3.59086116023033E+194,2.7509714586118E+194,9.89398560983805E+194,4.27274662815371E+195,-2.27064417014846E+194,1.13155941334043E+195,-2.50678649718896E+195,7.45058059692383E-09,-1.24689039115572E+195
493,-3.5789299208718E+194,2.74816352372051E+194,9.87924489289532E+194,4.27231371899577E+195,-2.27102104143376E+194,1.12771045643948E+195,-2.50233937429496E+195,7.45058059692383E-09,-1.25262008349906E+195
494,-3.56704187416389E+194,2.74535457441986E+194,9.86451861462791E+194,4.27187942976083E+195,-2.27139661564958E+194,1.12387274610751E+195,-2.49790370185628E+195,7.45058059692383E-09,-1.25832820764726E+195
495,-3.55519690024489E+194,2.74254460966279E+194,9.84980678637294E+194,4.27144376521544E+195,-2.27177089627234E+194,1.12004624968606E+195,-2.49347944750118E+195,7.45058059692383E-09,-1.26401483119085E+195
496,-3.54339487954014E+194,2.73973362843029E+194,9.83510941929957E+194,4.27100673011208E+195,-2.27214388676889E+194,1.11623093461244E+195,-2.48906657895286E+195,7.45058059692383E-09,-1.26968002151088E+195
497,-3.53163569276152E+194,2.73692162973125E+194,9.82042652440996E+194,4.27056832918918E+195,-2.27251559059653E+194,1.11242676841938E+195,-2.4846650640291E+195,7.45058059692383E-09,-1.27532384578011E+195
498,-3.51991922090686E+194,2.73410861260233E+194,9.80575811254017E+194,4.27012856717115E+195,-2.27288601120304E+194,1.10863371873478E+195,-2.48027487064203E+195,7.45058059692383E-09,-1.28094637096202E+195
499,-3.50824534525938E+194,2.73129457610784E+194,9.79110419436098E+194,4.26968744876847E+195,-2.27325515202672E+194,1.10485175328142E+195,-2.47589596679781E+195,7.45058059692383E-09,-1.2865476638125E+195
500,-3.49661394738714E+194,2.72847951933962E+194,9.77646478037885E+194,4.26924497867766E+195,-2.27362301649639E+194,1.10108083987668E+195,-2.47152832059638E+195,7.45058059692383E-09,-1.29212779088129E+195
501,-3.48502490914252E+194,2.7256634414169E+194,9.76183988093676E+194,4.26880116158137E+195,-2.27398960803143E+194,1.09732094643225E+195,-2.46717190023116E+195,7.45058059692383E-09,-1.29768681851083E+195
502,-3.47347811266158E+194,2.72284634148618E+194,9.74722950621511E+194,4.26835600214842E+195,-2.27435493004181E+194,1.09357204095388E+195,-2.46282667398877E+195,7.45058059692383E-09,-1.30322481283803E+195
503,-3.46197344036361E+194,2.72002821872113E+194,9.73263366623256E+194,4.2679095050338E+195,-2.27471898592811E+194,1.08983409154104E+195,-2.45849261024874E+195,7.45058059692383E-09,-1.30874183979555E+195
504,-3.4505107749505E+194,2.71720907232243E+194,9.71805237084696E+194,4.26746167487876E+195,-2.27508177908151E+194,1.08610706638671E+195,-2.45416967748325E+195,7.45058059692383E-09,-1.31423796511062E+195
505,-3.4390899994062E+194,2.71438890151765E+194,9.70348562975615E+194,4.26701251631082E+195,-2.2754433128839E+194,1.08239093377705E+195,-2.44985784425686E+195,7.45058059692383E-09,-1.31971325430778E+195
506,-3.4277109969962E+194,2.71156770556116E+194,9.68893345249887E+194,4.26656203394382E+195,-2.27580359070781E+194,1.07868566209118E+195,-2.4455570792262E+195,7.45058059692383E-09,-1.3251677727076E+195
507,-3.41637365126694E+194,2.70874548373399E+194,9.67439584845559E+194,4.26611023237796E+195,-2.2761626159165E+194,1.07499121980083E+195,-2.44126735113971E+195,7.45058059692383E-09,-1.33060158542836E+195
508,-3.40507784604528E+194,2.70592223534368E+194,9.65987282684938E+194,4.26565711619983E+195,-2.27652039186396E+194,1.07130757547012E+195,-2.43698862883738E+195,7.45058059692383E-09,-1.33601475738655E+195
509,-3.39382346543795E+194,2.70309795972421E+194,9.64536439674677E+194,4.26520268998246E+195,-2.27687692189492E+194,1.06763469775528E+195,-2.43272088125044E+195,7.45058059692383E-09,-1.34140735329784E+195
510,-3.38261039383097E+194,2.70027265623581E+194,9.63087056705856E+194,4.26474695828537E+195,-2.27723220934492E+194,1.06397255540436E+195,-2.42846407740112E+195,7.45058059692383E-09,-1.34677943767708E+195
511,-3.37143851588914E+194,2.69744632426493E+194,9.6163913465407E+194,4.26428992565459E+195,-2.27758625754028E+194,1.06032111725695E+195,-2.42421818640236E+195,7.45058059692383E-09,-1.35213107483926E+195
512,-3.36030771655546E+194,2.69461896322402E+194,9.60192674379513E+194,4.26383159662269E+195,-2.27793906979816E+194,1.05668035224394E+195,-2.41998317745755E+195,7.45058059692383E-09,-1.35746232889991E+195
513,-3.34921788105058E+194,2.69179057255148E+194,9.58747676727058E+194,4.26337197570886E+195,-2.27829064942659E+194,1.05305022938723E+195,-2.41575901986023E+195,7.45058059692383E-09,-1.36277326377617E+195
514,-3.3381688948723E+194,2.68896115171152E+194,9.57304142526345E+194,4.26291106741891E+195,-2.27864099972446E+194,1.04943071779946E+195,-2.41154568299385E+195,7.45058059692383E-09,-1.36806394318711E+195
515,-3.32716064379496E+194,2.68613070019402E+194,9.5586207259186E+194,4.26244887624532E+195,-2.27899012398157E+194,1.04582178668374E+195,-2.4073431363315E+195,7.45058059692383E-09,-1.37333443065399E+195
516,-3.3161930138689E+194,2.68329921751444E+194,9.54421467723019E+194,4.2619854066673E+195,-2.27933802547865E+194,1.04222340533338E+195,-2.40315134943562E+195,7.45058059692383E-09,-1.37858478950198E+195
517,-3.30526589141997E+194,2.68046670321369E+194,9.5298232870425E+194,4.26152066315079E+195,-2.27968470748738E+194,1.03863554313164E+195,-2.39897029195772E+195,7.45058059692383E-09,-1.38381508285947E+195
518,-3.2943791630489E+194,2.677633156858E+194,9.51544656305076E+194,4.26105465014854E+195,-2.28003017327042E+194,1.03505816955143E+195,-2.39479993363818E+195,7.45058059692383E-09,-1.38902537366012E+195
519,-3.28353271563084E+194,2.6747985780388E+194,9.50108451280194E+194,4.26058737210012E+195,-2.28037442608144E+194,1.03149125415508E+195,-2.39064024430591E+195,7.45058059692383E-09,-1.39421572464149E+195
520,-3.27272643631475E+194,2.67196296637264E+194,9.48673714369558E+194,4.26011883343196E+195,-2.28071746916512E+194,1.02793476659405E+195,-2.38649119387812E+195,7.45058059692383E-09,-1.3993861983484E+195
521,-3.26196021252287E+194,2.66912632150102E+194,9.47240446298457E+194,4.2596490385574E+195,-2.28105930575719E+194,1.02438867660868E+195,-2.38235275236003E+195,7.45058059692383E-09,-1.4045368571302E+195
522,-3.25123393195019E+194,2.6662886430903E+194,9.45808647777601E+194,4.25917799187673E+195,-2.28139993908446E+194,1.02085295402791E+195,-2.37822488984466E+195,7.45058059692383E-09,-1.40966776314457E+195
523,-3.24054748256392E+194,2.6634499308316E+194,9.44378319503194E+194,4.25870569777722E+195,-2.28173937236483E+194,1.01732756876904E+195,-2.3741075765125E+195,7.45058059692383E-09,-1.41477897835619E+195
524,-3.22990075260289E+194,2.66061018444064E+194,9.42949462157017E+194,4.25823216063315E+195,-2.28207760880733E+194,1.01381249083743E+195,-2.37000078263129E+195,7.45058059692383E-09,-1.41987056453806E+195
525,-3.21929363057708E+194,2.65776940365766E+194,9.41522076406509E+194,4.25775738480586E+195,-2.28241465161214E+194,1.01030769032631E+195,-2.36590447855575E+195,7.45058059692383E-09,-1.42494258327132E+195
526,-3.20872600526701E+194,2.65492758824727E+194,9.40096162904843E+194,4.2572813746438E+195,-2.28275050397058E+194,1.00681313741642E+195,-2.36181863472731E+195,7.45058059692383E-09,-1.42999509594738E+195
527,-3.19819776572324E+194,2.65208473799838E+194,9.38671722291004E+194,4.25680413448254E+195,-2.28308516906518E+194,1.00332880237584E+195,-2.35774322167385E+195,7.45058059692383E-09,-1.43502816376747E+195
528,-3.18770880126585E+194,2.64924085272405E+194,9.3724875518987E+194,4.25632566864482E+195,-2.2834186500697E+194,9.99854655559689E+194,-2.35367821000947E+195,7.45058059692383E-09,-1.44004184774225E+195
529,-3.17725900148382E+194,2.64639593226138E+194,9.35827262212289E+194,4.25584598144059E+195,-2.28375095014911E+194,9.96390667409858E+194,-2.34962357043418E+195,7.45058059692383E-09,-1.44503620869505E+195
530,-3.16684825623457E+194,2.64354997647141E+194,9.34407243955155E+194,4.25536507716706E+195,-2.28408207245967E+194,9.92936808454779E+194,-2.34557927373369E+195,7.45058059692383E-09,-1.45001130725959E+195
531,-3.15647645564339E+194,2.64070298523897E+194,9.32988701001486E+194,4.25488296010869E+195,-2.28441202014889E+194,9.89493049309155E+194,-2.34154529077912E+195,7.45058059692383E-09,-1.45496720388296E+195
